"survdate","camp","zone","wsconst","respondentsex","respondentage","hhhead","hhsize","chhhsize","maleless18","male1860","malemore60","femaleless18","female1860","femalemore60","psn","psncat_1","psncat_2","psncat_3","psncat_4","psncat_5","psncat_6","psncat_7","education","countryoforigin","source","sourceunav","sourceunavdays","a_source_2","sourceotheract_1","sourceotheract_2","sourceotheract_3","sourceotheract_4","sourceotheract_5","sourceotheract_6","sourceotheract_7","sourceotheract_8","sourceotheract_9","sourceotheract_10","sourceotheract_11","sourceotheract_96","sourceotheract_98","container","x_tot_vol_collected_potable","xtot_coll_potaprot","x_tot_vol_collected_all","x_tot_container_clean","x_percent_container_clean","x_tot_vol_storage","x_avg_vol_collected_potable","potaprot","x_avg_vol_collected_all","storage","addstoragecont","addstoragecont_type","timewater","x_dist_to_water_point_meters","timeatsource","timeatsourcereason","feelsafe","waterneeedscovered","reasonnotcovered","unsafewater","watercollector_1","watercollector_2","watercollector_3","watercollector_4","watercollector_98","payforwater","amount","amounttime","cleanfreq","cleanhow_1","cleanhow_2","cleanhow_3","cleanhow_4","cleanhow_5","cleanhow_96","cleanhow_98","washplatform","washplatformuse","hwtssampleq","hwtscontainermethod","waterquality","hwtsmakepotable","presencesoap","originsoap_1","originsoap_2","originsoap_3","originsoap_4","originsoap_96","soapusage_1","soapusage_2","soapusage_3","soapusage_4","soapusage_5","soapusage_6","soapusage_96","reasonnosoap","soapreplacer","washhandstime_1","washhandstime_2","washhandstime_3","washhandstime_4","washhandstime_5","washhandstime_6","washhandstime_96","washhandstime_98","washhandswhy_1","washhandswhy_2","washhandswhy_3","washhandswhy_4","washhandswhy_5","washhandswhy_6","washhandswhy_7","washhandswhy_98","washhandsbfeat","washhandsbfeatmat","washhandsbfeatmeth","washhandsbfeatsharebowl","washhandsaflatmat","washdevice","typewashdevice","waterdevice","soapdevice","keymessagesaware","defecateadults","defecatechildren","faeceschildren","defecatebush","defecatebushreason","facilitydefecate","latrineprivacyday","latrineprivacynight","latrinesafetyday","latrinesafetynight","cleaninglatrine","cleaninglatrinewho_1","cleaninglatrinewho_2","cleaninglatrinewho_3","cleaninglatrinewho_4","cleaninglatrinewho_98","cleaninglatrinematerials","psnlatrineneeds","psnlatrineaccess","latrinetype","latrineused","psnactualaccess","superstructure","toiletslab","latrinefull","latrineclean","opendefecation","latrinelid","handwashstation","waterhandwashstation","soaphandwashstation","bathingfacility","bathingfacilitysatisf","bathingwhere","domesticwaste","domesticwaste_dist","courtclean","abnormalvectors_1","abnormalvectors_2","abnormalvectors_3","abnormalvectors_4","abnormalvectors_96","abnormalvectors_0","courtcleanfrequence","commmeans_1","commmeans_2","commmeans_3","commmeans_4","commmeans_5","commmeans_6","commmeans_7","commmeans_96","commmeans_how","visitchw","commmeeting","ableread","haveradio","havemobile","distrib","nblessfivediarrhea","nbmorefivediarrhea","diarrheawho_1","diarrheawho_2","diarrheawho_3","diarrheawho_4","diarrheawho_96","diarrheadays","diarrheaaction_0","diarrheaaction_1","diarrheaaction_2","diarrheaaction_3","diarrheaaction_4","diarrheaaction_5","diarrheaaction_6","diarrheaaction_7","diarrheaaction_8","diarrheaaction_96","knowledgeors","knowledgesss","illnesscatch_1","illnesscatch_2","illnesscatch_3","illnesscatch_4","illnesscatch_5","illnesscatch_6","illnesscatch_96","illnesscatch_98","illnessprevent_1","illnessprevent_3","illnessprevent_4","illnessprevent_5","illnessprevent_6","illnessprevent_7","illnessprevent_8","illnessprevent_9","illnessprevent_10","illnessprevent_11","illnessprevent_12","illnessprevent_13","illnessprevent_14","illnessprevent_96","illnessprevent_98","nbwomenreprod","interview_woman","consent_menstrual","periodmaterialopt_1","periodmaterialopt_2","periodmaterialopt_3","periodmaterialopt_4","periodmaterialopt_5","periodmaterialopt_6","periodmaterialopt_7","periodmaterialopt_8","periodmaterialopt_96","periodmaterialopt_0","periodmaterialprefered","periodprivhome","periodprivworkschool","toiletpapermhm","womenmhmdisposal","womenmhmdispwash","womenmhmdispsoap","periodmaterialoptbefo_1","periodmaterialoptbefo_2","periodmaterialoptbefo_3","periodmaterialoptbefo_4","periodmaterialoptbefo_5","periodmaterialoptbefo_6","periodmaterialoptbefo_7","periodmaterialoptbefo_0","periodmaterialoptbefo_96","periodmaterialoptbefo_8","womenmhmtaught","womenmhmtaughtwho","womenmhmtaughtenough","femalechildren","femalechildrentaught","femalechildrentaughtage","femalechildrenteach","femalechildrenteachage","femalechildrenteachwho","womenmhmsatisfaction","calc_menstrual_hygiene","experiencedharassment","experiencedharassmentwhere","consentgps","submitted_by","surv_weight"
"2021-04-19","Nyaragusu-Burundian","12","Yes","Female","Female 18 to 59 years","Female headed",NA,0.14285714285714285,0.42857142857142855,0,0,0.2857142857142857,0.14285714285714285,0,"Yes",0,0,0,0,0,1,0,"Primary/Basic","Burundi","Public tap/standpipe","Yes",7,"Handpumps/boreholes",1,0,0,0,0,0,0,0,0,0,0,0,0,2,40,"40",40,2,100,40,NA,NA,NA,5.7,"No",NA,5,400,"More than 1 hour","Long queue","Yes","No","There are water shortages","No",1,0,0,0,0,"No",NA,NA,"Every time we use them",1,1,0,0,0,0,0,"No",NA,"Yes","Poured","Unpleasant taste","Yes, we always treat it before drinking","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ran out of soap/Used it","Water only",1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"Yes","Water and soap","By dipping them into a bowl of water","No","Water and soap","No",NA,NA,NA,"No","Household latrine","Household latrine",NA,"No",NA,NA,NA,NA,NA,NA,"Daily",1,0,0,0,0,"Do not have any","No","No","Pit latrine","Yes",NA,"Plastic sheeting","Concrete","No","No","No","No","No",NA,NA,"Do not have a designated bathing facility",NA,"Bathing outside during the night","Household pit","Within 50 metres","No",0,0,0,0,0,1,"Daily",0,0,1,0,0,0,0,0,"Printed flyers","No","No","Yes, but with difficulty","No","No","No",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Yes","Yes",0,1,0,0,0,0,0,0,0,0,"Yes, Disposable pad","Yes","Yes","Yes","In the latrine",NA,NA,0,1,0,0,0,0,0,0,0,0,"Yes","Mother","Yes","Yes","Yes",14,NA,NA,NA,"Average",0,"No",NA,"Yes",NA,"155.442105263158"
"2021-04-19","Nyaragusu-Burundian",NA,"Yes","Female","Female 18 to 59 years","Female headed","3",0.6666666666666666,0,0,0,0,0.3333333333333333,0,"No",NA,NA,NA,NA,NA,NA,NA,"Primary/Basic","Burundi","Public tap/standpipe","No",NA,"Handpumps/boreholes",1,0,0,0,0,0,0,0,0,0,0,0,0,3,60,"60",60,3,100,60,20,20,20,20,"No",NA,5,400,"Less than 10 Minutes",NA,"Yes","No","There are water shortages","No",1,0,0,0,0,"No",NA,NA,"Every time we use them",1,1,0,0,0,0,0,"Yes","Yes","Yes","Poured","Very good","Yes, SOMETIMES we treat it before drinking","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ran out of soap/Used it","Water only",1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"Yes","Water and soap","By using running water (run-to-waste method)",NA,"Water and soap","No",NA,NA,NA,"No","Household latrine","Household latrine",NA,"No",NA,NA,NA,NA,NA,NA,"Daily",1,0,0,0,0,"Do not have any",NA,NA,"Pit latrine","Yes",NA,"Plastic sheeting","Concrete","No","No","No","No","No",NA,NA,"Do not have a designated bathing facility",NA,"Bathing outside during the night","Household pit","Within 50 metres","No",0,0,0,0,0,1,"Daily",0,0,1,0,0,0,0,0,"Printed flyers","No","No","Yes easily","No","No","No",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","Yes",0,1,0,0,0,0,0,0,0,0,"Yes, Disposable pad","Yes","No","No","In the latrine",NA,NA,0,1,0,0,0,0,0,0,0,0,"Yes","Mother","Yes","Yes","Yes",9,NA,NA,NA,"Average",0,"No",NA,"Yes",NA,"155.442105263158"
"2021-04-19","Nyaragusu-Burundian","11","Yes","Male","Male 18 to 59 years","Male headed",NA,0.3333333333333333,0.3333333333333333,0.1111111111111111,0,0.2222222222222222,0.1111111111111111,0,"No",NA,NA,NA,NA,NA,NA,NA,"None","Burundi","Public tap/standpipe","No",NA,"Did not collect from another source",1,0,0,0,0,0,0,0,0,0,0,0,0,7,120,"120",120,6,85.7142857142857,120,NA,NA,NA,13.3,"No",NA,1,80,"Less than 10 Minutes",NA,"Yes","No","Don't have enough storage containers","Yes",1,0,0,0,0,"No",NA,NA,"Every time we use them",1,0,0,0,0,0,0,"Yes","No","Yes","Poured","Very good","No, we do not treat it before drinking","Yes",0,0,0,1,0,1,1,1,0,1,0,0,NA,"Other",1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"Yes","Water only","By using running water (run-to-waste method)",NA,"Water and soap","No",NA,NA,NA,"No","Household latrine","Household latrine",NA,"No",NA,NA,NA,NA,NA,NA,"Daily",1,0,1,0,0,"Do not have any",NA,NA,"Pit latrine","Yes",NA,"Bricks","Concrete","No","No","Yes","No","No",NA,NA,"Do not have a designated bathing facility",NA,"In my neighbor’s bathroom","Undesignated open area","Within 50 metres","No",1,1,0,0,0,0,"More than one time in a week",1,0,0,1,1,0,0,0,"Community meetings","No","No","No, cannot read","Yes","Yes","No",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Yes","Yes",0,1,0,0,0,0,0,0,0,0,"No","Yes","Yes","Yes","In the latrine",NA,NA,0,1,0,0,0,0,0,0,0,0,"Yes","Mother","No","No",NA,NA,NA,NA,NA,"Good",1,"Yes","In using/accessing water services","Yes",NA,"155.442105263158"
"2021-04-19","Nyaragusu-Burundian","11","Yes","Female","Female 18 to 59 years","Male headed","3",0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,"No",NA,NA,NA,NA,NA,NA,NA,"Primary/Basic","Burundi","Public tap/standpipe","No",NA,"Did not collect from another source",1,0,0,0,0,0,0,0,0,0,0,0,0,3,90,"50",90,3,100,30,30,16.6,30,10,"No",NA,1,80,"Less than 10 Minutes",NA,"Yes","Yes",NA,"No",1,0,0,0,0,"No",NA,NA,"Every time we use them",1,0,0,0,0,0,0,"Yes","Yes","Yes","Poured","Very good","No, we do not treat it before drinking","Yes",1,0,0,0,0,1,1,1,1,0,0,0,NA,"Water only",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"Yes","Water and soap","By using running water (run-to-waste method)",NA,"Water and soap","No",NA,NA,NA,"No","Household latrine","Open defecation","Collected and disposed in latrine","No",NA,NA,NA,NA,NA,NA,"Daily",1,0,0,0,0,"Have some",NA,NA,"Pit latrine","Yes",NA,"Plastic sheeting","Concrete","No","Yes","No","No","No",NA,NA,"Have a designated shower/bathing facility","Yes",NA,"Household pit","Within 50 metres","Yes",0,0,0,0,0,1,"Daily",0,0,0,0,1,0,0,0,"Community meetings","No","No","Yes easily","Yes","Yes","No",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","Yes",0,1,0,0,0,0,0,0,0,0,"No","Yes","Not applicable","No","In the latrine",NA,NA,0,0,0,0,0,0,0,0,0,1,"No",NA,NA,"No",NA,NA,NA,NA,NA,"Good",0,"No",NA,"Yes",NA,"155.442105263158"
"2021-04-19","Nyaragusu-Burundian","11","Yes","Female","Female 60+ years","Female headed","2",0,0,0,0.5,0,0,0.5,"Yes",1,0,0,0,0,0,0,"None","Burundi","Public tap/standpipe","Yes",1,"Did not collect from another source",1,0,0,0,0,0,0,0,0,0,0,0,0,3,55,"0",55,0,NA,0,27.5,0,27.5,0,"No",NA,1,80,"Less than 10 Minutes",NA,"Yes","Yes",NA,"No",0,0,1,1,0,"No",NA,NA,"Don't know",0,0,0,0,1,0,0,"Yes","No","No (refuse participation)",NA,"Very good","No, we do not treat it before drinking","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ran out of soap/Used it","Water only",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Yes","Water only","By dipping them into a bowl of water","Yes","Water only","No",NA,NA,NA,"No","Household latrine",NA,NA,"No",NA,NA,NA,NA,NA,NA,"No regular interval",0,0,1,0,0,"Do not have any","No","No","Pit latrine","Yes",NA,"Bricks","Concrete","No","No","No","No","No",NA,NA,"Do not have a designated bathing facility",NA,"Bathing outside during the night","Undesignated open area","Within 50 metres","Yes",1,1,0,0,0,0,"More than one time in a week",0,1,0,0,0,0,0,0,"SMS","No","No","No, cannot read","No","No","No",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"Yes",NA,"155.442105263158"
"2021-04-19","Nyaragusu-Burundian","11","Yes","Female","Female 18 to 59 years","Male headed","6",0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,"No",NA,NA,NA,NA,NA,NA,NA,"Primary/Basic","Burundi","Public tap/standpipe","No",NA,"Did not collect from another source",1,0,0,0,0,0,0,0,0,0,0,0,0,5,110,"60",110,5,100,60,18.3,10,18.3,10,"Yes","Narrow neck container with cover",1,80,"Less than 10 Minutes",NA,"Yes","No","Don't have enough storage containers","No",1,0,1,0,0,"No",NA,NA,"Every time we use them",1,0,0,0,0,0,0,"Yes","Yes","Yes","Poured","Unpleasant taste","No, we do not treat it before drinking","Yes",1,0,0,0,0,1,1,1,1,0,0,0,NA,"Water only",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"Yes","Water only","By using running water (run-to-waste method)",NA,"Water only","No",NA,NA,NA,"No","Household latrine","Open defecation","Collected and disposed in latrine","No",NA,NA,NA,NA,NA,NA,"No regular interval",1,0,1,0,0,"Do not have any",NA,NA,"Pit latrine","Yes",NA,"Bricks","Concrete","No","No","No","No","No",NA,NA,"Don't know or can't observe",NA,NA,"Designated open area","Within 50 metres","No",1,1,0,0,0,0,"Daily",0,0,1,0,0,0,0,0,"Printed flyers","Yes","No","Yes easily","No","Yes","Yes",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,"Yes","Yes",0,1,0,0,0,0,0,0,0,0,"No","Yes","Not applicable","Yes","Wash/reuse","Water and soap","Regular (non- medicated) soap",0,0,1,0,0,0,0,0,0,0,"No",NA,NA,"Yes","No",NA,"No",NA,NA,"Average",1,"No",NA,"Yes",NA,"155.442105263158"
"2021-04-19","Nyaragusu-Burundian","11","Yes","Female","Female 60+ years","Female headed","2",0,0,0,0,0,0.5,0.5,"Yes",1,0,0,1,0,0,0,"None","Burundi","Public tap/standpipe","No",NA,"Did not collect from another source",0,0,0,0,0,0,0,0,1,0,0,0,0,2,90,"90",90,2,100,30,45,45,45,15,"Yes","Wide open container with cover",1,80,"10 to 30 Minutes",NA,"Yes","No","Don't have enough storage containers","No",1,0,0,0,0,"No",NA,NA,"Every time we use them",1,0,0,0,0,0,0,"Yes","Yes","Yes","Cup dipped (fingers did not touch the water)","Not clear in colour/suspended particles/turbid","No, we do not treat it before drinking","Yes",0,0,0,1,0,1,1,1,0,0,0,0,NA,"Water only",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"Yes","Water only","By using running water (run-to-waste method)",NA,"Water only","No",NA,NA,NA,"No","Communal latrine",NA,NA,"No",NA,NA,NA,NA,NA,NA,"Weekly",1,0,0,0,0,"Do not have any","No","No","Pit latrine","Yes",NA,"Bricks","Concrete","No","Yes","No","No","No",NA,NA,"Do not have a designated bathing facility",NA,"In my neighbor’s bathroom","Burn it","Within 50 metres","No",1,0,1,0,0,0,"More than one time in a week",0,0,1,0,0,0,0,0,"Focus Group Discussions","No","No","Yes, but with difficulty","No","No","No",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"Yes",NA,"155.442105263158"
"2021-04-19","Nyaragusu-Burundian","11","Yes","Female","Female 18 to 59 years","Female headed",NA,0.25,0.08333333333333333,0.08333333333333333,0,0.4166666666666667,0.16666666666666666,0,"No",NA,NA,NA,NA,NA,NA,NA,"Primary/Basic","Burundi","Public tap/standpipe","No",NA,"Did not collect from another source",0,0,0,0,0,0,0,0,1,0,0,0,0,4,240,"240",240,4,100,80,NA,NA,NA,6.6,"No",NA,1,80,"More than 1 hour","Long queue","Yes","No","There are water shortages","No",1,0,0,0,0,"No",NA,NA,"Every time we use them",1,0,0,0,0,0,0,"Yes","Yes","Yes","Cup dipped (fingers did not touch the water)","Not clear in colour/suspended particles/turbid","No, we do not treat it before drinking","Yes",0,0,0,1,0,1,1,1,0,0,0,0,NA,"Water only",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,"Yes","Water only","By using running water (run-to-waste method)",NA,"Water only","No",NA,NA,NA,"No","Household latrine","Household latrine",NA,"No",NA,NA,NA,NA,NA,NA,"Daily",1,0,0,0,0,"Do not have any",NA,NA,"Pit latrine","Yes",NA,"Bricks","Concrete","No","No","No","No","No",NA,NA,"Do not have a designated bathing facility",NA,"In my neighbor’s latrine (family latrine)","Bury it","Within 50 metres","No",1,1,1,0,0,0,"More than one time in a week",0,0,1,0,0,0,0,0,"Community meetings","No","No","Yes easily","No","No","No",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"Yes",NA,"155.442105263158"
"2021-04-16","Nyaragusu-Burundian","9","Yes","Female","Female 18 to 59 years","Female headed","4",0,0.25,0,0,0.5,0.25,0,"Yes",1,0,0,0,0,0,0,"None","Burundi","Public tap/standpipe","No",NA,"Did not collect from another source",1,0,0,0,0,0,0,0,0,0,0,0,0,5,130,"50",130,5,100,25,32.5,12.5,32.5,6.2,"Yes","Wide open container with cover",2,160,"Less than 10 Minutes",NA,"Yes","No","Don't have enough storage containers","No",1,0,1,0,0,"No",NA,NA,"Every time we use them",1,0,0,0,0,0,0,"Yes","Yes","Yes","Cup dipped (fingers touched the water)","Very good","No, we do not treat it before drinking","Yes",1,0,0,0,0,1,0,1,0,0,1,0,NA,"Water only",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"Yes","Water only","By dipping them into a bowl of water","Yes","Water only","No",NA,NA,NA,"No","Household latrine",NA,NA,"No",NA,NA,NA,NA,NA,NA,"Daily",1,0,1,0,0,"Have some","No","No","Pit latrine","Yes",NA,"Bricks","Concrete","No","Yes","No","No","No",NA,NA,"Do not have a designated bathing facility",NA,"Bathing outside during the night","Designated open area","Within 50 metres","Yes",1,1,0,0,0,0,"Daily",0,0,0,0,1,0,0,0,"Community meetings","No","No","No, cannot read","Yes","No","No",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,"Yes","Yes",0,0,0,0,0,0,1,0,0,0,"Yes, Reusable pad","Yes","Not applicable","Yes","Wash/reuse","Water only",NA,0,0,0,0,0,0,0,0,0,1,"Yes","Teacher","Yes","No",NA,NA,NA,NA,NA,"Average",0,"No",NA,"Yes",NA,"155.442105263158"
"2021-04-16","Nyaragusu-Burundian","9","Yes","Female","Female 18 to 59 years","Female headed","2",0.5,0,0,0,0,0.5,0,"No",NA,NA,NA,NA,NA,NA,NA,"Primary/Basic","Burundi","Public tap/standpipe","No",NA,"Did not collect from another source",1,0,0,0,0,0,0,0,0,0,0,0,0,3,70,"50",70,1,33.3333333333333,25,35,25,35,12.5,"No",NA,1,80,"Less than 10 Minutes",NA,"Yes","No","Don't have enough storage containers","No",1,0,0,0,0,"No",NA,NA,"Every time we use them",0,0,0,0,1,0,0,"Yes","Yes","Yes","Poured","Very good","No, we do not treat it before drinking","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ran out of soap/Used it","Water only",1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,"Yes","Water only","By using running water (run-to-waste method)",NA,"Water only","No",NA,NA,NA,"Yes","Communal latrine","Open defecation","Collected and disposed in latrine","Yes","Latrine is too far",NA,NA,NA,NA,NA,"No regular interval",1,0,0,0,0,"Do not have any",NA,NA,"Pit latrine","Yes",NA,"Plastic sheeting","Concrete","No","No","No","No","No",NA,NA,"Do not have a designated bathing facility",NA,"Bathing outside during the night","Undesignated open area","Within 50 metres","No",1,1,0,0,0,0,"Daily",0,0,1,0,1,0,0,0,"Community meetings","No","No","Yes easily","No","No","No",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"Yes","Yes",0,0,0,0,0,0,1,0,0,0,"Yes, Reusable pad","Yes","Not applicable","No","Wash/reuse","Water only",NA,0,0,1,0,0,0,0,0,0,0,"No",NA,NA,"Yes","Yes",10,NA,NA,NA,"Average",0,"No",NA,"Yes",NA,"155.442105263158"
"2021-04-16","Nyaragusu-Burundian","9","Yes","Female","Female 18 to 59 years","Female headed","6",0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,"Yes",0,0,0,1,0,0,0,"None","Burundi","Public tap/standpipe","No",NA,"Did not collect from another source",1,0,0,0,0,0,0,0,0,0,0,0,0,2,80,"40",80,0,NA,20,13.3,6.6,13.3,3.3,"No",NA,1,80,"Less than 10 Minutes",NA,"Yes","No","Don't have enough storage containers","No",1,1,1,0,0,"No",NA,NA,"Every time we use them",1,0,0,0,0,0,0,"Yes","No","Yes","Poured","Very good","No, we do not treat it before drinking","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ran out of soap/Used it","Water only",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Yes","Water only","By using running water (run-to-waste method)",NA,"Water only","No",NA,NA,NA,"No","Communal latrine","Open defecation","Collected and disposed in latrine","Yes","Latrine is too far",NA,NA,NA,NA,NA,"Not cleaned",NA,NA,NA,NA,NA,"Do not have any","Yes","Yes","Pit latrine","Yes","No","Plastic sheeting","Concrete","Yes","No","Yes","No","No",NA,NA,"Do not have a designated bathing facility",NA,"Bathing outside during the night","Household pit","Within 50 metres","No",0,1,0,0,0,0,"Daily",0,0,1,0,0,0,0,0,"Printed flyers","No","No","No, cannot read","No","No","No",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"Yes",NA,"155.442105263158"
"2021-04-16","Nyaragusu-Burundian","9","Yes","Female","Female 18 to 59 years","Female headed",NA,0.2727272727272727,0.2727272727272727,0.09090909090909091,0,0.2727272727272727,0.09090909090909091,0,"Yes",0,0,0,1,0,0,0,"Primary/Basic","Burundi","Public tap/standpipe","No",NA,"Did not collect from another source",1,0,0,0,0,0,0,0,0,0,0,0,0,4,160,"0",160,4,100,0,NA,NA,NA,0,"No",NA,1,80,"Less than 10 Minutes",NA,"Yes","No","Don't have enough storage containers","No",1,0,1,0,0,"No",NA,NA,"Every time we use them",0,0,0,0,1,0,0,"Yes","Yes","Yes","Cup dipped (fingers did not touch the water)","Very good","Yes, SOMETIMES we treat it before drinking","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ran out of soap/Used it","Ash",1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"Yes","Water only","By dipping them into a bowl of water","Yes","Water only","No",NA,NA,NA,"No","Household latrine","Open defecation","Collected and disposed in latrine","No",NA,NA,NA,NA,NA,NA,"Daily",1,0,1,0,0,"Do not have any","Yes","No","Pit latrine","Yes","No","Bricks","Concrete","No","Yes","No","No","No",NA,NA,"Do not have a designated bathing facility",NA,"Bathing outside during the night","Household pit","Within 50 metres","Yes",1,1,0,0,0,0,"Daily",0,0,0,0,1,0,1,0,"Theatre/Dance Groups","No","No","Yes easily","Yes","Yes","No",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,"Yes","Yes",0,0,1,0,0,0,0,0,0,0,"Yes, Reusable pad","Yes","Not applicable","Yes","Wash/reuse","Water only",NA,0,0,1,0,0,0,0,0,0,0,"No",NA,NA,"Yes","Yes",10,NA,NA,NA,"Bad",0,"No",NA,"Yes",NA,"155.442105263158"
